p15894,1,0,1,0,0,7,7,3,5,5,6,8,0,8,7,8,
p15895,5,7,6,10,11,8,6,6,1,7,6,7,9,8,6,8,
p15896,1,3,2,1,1,6,7,5,4,9,7,10,2,8,4,9,
p15897,2,6,3,4,2,7,7,3,12,8,6,8,0,8,7,8,
p15898,8,14,8,8,4,8,6,4,4,13,7,8,3,10,4,8,
p15899,5,11,6,6,3,4,9,3,7,11,10,9,4,10,3,5,
p15900,1,1,2,2,1,8,7,3,8,6,6,8,2,8,6,8,
p15901,5,7,7,5,3,5,12,2,6,13,7,4,1,10,2,7,
p15902,5,8,6,6,6,9,6,5,4,7,9,7,3,8,8,4,
p15903,5,9,4,4,2,8,7,4,4,10,5,10,3,8,7,10,
p15904,2,4,2,3,1,5,4,5,7,2,2,4,1,7,1,6,
p15905,2,5,3,4,2,6,7,5,5,9,7,10,2,9,4,9,
p15906,7,9,10,7,6,9,6,3,6,10,5,7,3,8,3,8,
p15907,6,10,6,8,4,2,11,2,3,10,11,8,2,10,1,8,
p15908,5,9,5,6,3,3,10,2,6,10,12,7,2,11,2,5,
p15909,5,6,5,4,2,6,10,2,9,11,9,4,1,10,3,4,
p15910,7,11,8,6,3,9,7,2,4,13,5,8,6,8,0,8,
p15911,0,0,1,1,0,5,7,5,7,7,6,12,0,8,6,10,
p15912,3,4,4,5,3,8,8,6,2,5,7,10,3,9,5,10,
p15913,4,9,5,7,3,4,8,6,7,7,8,15,1,8,4,10,
p15914,7,11,8,8,6,5,8,1,8,8,9,5,5,11,7,4,
p15915,4,9,6,7,3,5,9,2,6,15,7,8,1,7,1,7,
p15916,3,4,5,3,3,8,7,6,6,9,5,6,3,8,4,9,
p15917,4,9,5,7,5,5,6,3,6,6,6,10,3,8,5,10,
p15918,3,6,5,4,2,9,7,1,6,14,4,6,0,8,0,8,
p15919,4,6,5,4,3,6,11,3,5,13,6,4,2,10,2,7,
p15920,5,10,5,7,3,7,5,15,2,7,9,8,3,8,0,8,
p15921,2,1,4,3,2,8,1,2,2,8,2,8,3,6,3,7,
p15922,5,9,6,7,3,9,5,4,6,15,5,11,1,6,0,7,
p15923,6,10,8,8,8,7,7,5,3,7,6,9,5,8,9,8,
p15924,3,8,4,6,3,8,7,13,1,7,7,8,3,8,0,8,
p15925,4,9,6,7,3,7,9,6,7,6,10,9,3,9,1,8,
p15926,2,1,2,2,1,6,8,6,7,8,7,13,1,9,3,10,
p15927,4,10,6,8,3,7,6,8,8,6,6,9,2,8,6,11,
p15928,4,8,6,7,6,7,8,2,4,7,8,8,5,8,5,6,
p15929,3,9,5,6,3,6,3,2,3,5,2,8,2,6,3,6,
p15930,7,10,7,5,3,10,4,4,5,11,3,8,5,7,5,11,
p15931,2,3,4,2,2,7,7,2,8,11,6,9,2,8,4,8,
p15932,4,9,6,7,3,7,6,4,6,15,7,11,1,6,1,7,
p15933,5,9,7,7,5,4,9,3,4,9,10,9,6,7,1,8,
p15934,4,9,5,6,3,6,9,5,8,11,8,7,2,9,5,5,
p15935,1,0,1,1,1,6,7,8,5,6,6,6,2,8,3,8,
p15936,4,10,6,7,6,8,8,5,5,9,5,7,4,7,5,10,
p15937,3,6,5,4,2,7,11,1,7,7,11,8,1,11,2,8,
p15938,6,7,6,5,4,7,10,2,7,11,9,5,3,11,4,4,
p15939,6,8,8,6,7,9,8,3,7,9,3,8,4,5,4,11,
p15940,5,11,8,8,12,9,5,2,1,8,4,8,11,7,3,6,
p15941,4,9,5,7,2,7,5,13,5,7,14,8,3,9,0,8,
p15942,7,11,6,6,3,7,6,4,6,4,8,6,6,7,3,6,
p15943,3,7,4,5,4,6,6,7,6,6,7,9,3,9,3,8,
p15944,2,5,3,4,2,6,5,1,8,7,2,10,0,7,3,8,
p15945,2,1,2,2,2,7,7,5,5,6,5,7,2,7,4,8,
p15946,3,7,4,5,2,8,6,2,7,7,6,7,0,9,4,7,
p15947,4,10,6,8,6,7,7,5,8,7,7,9,3,8,6,9,
p15948,6,8,6,6,4,5,11,3,3,9,8,7,7,11,2,6,
p15949,3,8,6,6,5,8,8,4,5,9,6,4,5,10,4,6,
p15950,2,4,4,3,2,7,8,2,9,11,6,8,1,8,5,7,
p15951,4,10,5,7,2,8,7,2,7,15,5,8,0,7,1,7,
p15952,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,
p15953,4,11,6,9,4,5,4,6,7,2,2,5,1,6,1,5,
p15954,5,9,7,7,6,5,7,1,6,9,8,10,3,8,3,8,
p15955,5,8,7,6,5,8,7,2,9,11,5,8,1,7,6,8,
p15956,6,11,9,9,8,10,6,3,6,10,3,7,6,8,5,10,
p15957,8,9,11,8,9,6,4,4,6,5,4,7,4,6,6,7,
p15958,3,6,4,4,4,8,6,7,3,8,6,7,4,6,7,8,
p15959,4,6,5,4,3,9,6,2,9,11,4,9,1,7,6,10,
p15960,8,11,8,8,7,6,11,3,7,11,9,5,5,11,4,3,
p15961,5,10,6,8,7,8,5,7,3,8,6,8,6,5,6,10,
p15962,5,10,7,7,8,6,8,4,6,7,6,9,5,8,5,6,
p15963,3,7,5,5,7,10,8,4,5,7,6,6,4,7,7,5,
p15964,3,5,4,7,4,8,5,6,3,9,5,11,3,8,4,8,
p15965,5,11,6,8,5,7,8,8,6,5,6,12,4,7,4,7,
p15966,2,2,3,2,2,8,8,5,2,8,7,9,2,9,3,8,
p15967,4,8,5,6,4,5,8,3,7,11,8,9,3,8,4,7,
p15968,6,10,8,8,5,8,10,9,6,8,8,5,5,8,5,9,
p15969,5,10,7,8,6,7,11,6,3,11,5,3,2,11,3,9,
p15970,2,3,3,1,1,8,7,7,5,7,6,8,2,8,3,8,
p15971,6,10,6,7,3,3,11,3,4,10,12,8,2,10,1,8,
p15972,2,1,2,3,1,4,4,4,6,2,2,6,0,7,1,6,
p15973,6,11,6,8,3,3,10,2,7,11,12,6,2,11,3,5,
p15974,2,4,4,3,1,8,6,3,6,14,6,10,0,7,0,7,
p15975,5,9,7,6,8,8,8,5,2,6,6,9,7,8,6,11,
p15976,3,10,4,7,2,7,8,0,8,13,6,7,0,8,1,7,
p15977,2,4,4,2,2,8,9,4,3,12,4,4,1,10,2,9,
p15978,5,5,5,8,3,3,8,6,12,7,5,15,0,8,7,6,
p15979,5,9,7,7,7,6,6,3,7,6,6,9,7,8,5,9,
p15980,8,15,8,8,6,8,6,3,5,9,4,8,6,8,6,7,
p15981,6,9,6,4,3,8,7,2,8,9,6,8,4,9,4,8,
p15982,3,9,4,7,4,8,7,7,5,7,5,6,2,8,8,8,
p15983,2,5,3,3,2,7,7,6,6,7,6,4,2,8,3,7,
p15984,3,7,5,5,4,7,4,7,4,7,5,10,2,8,3,9,
p15985,5,10,6,8,4,8,7,6,12,7,6,7,1,8,8,8,
p15986,5,5,7,7,6,7,5,4,2,7,5,6,5,8,8,8,
p15987,3,7,5,5,4,7,8,7,6,7,5,6,2,8,7,10,
p15988,4,6,5,7,5,8,8,5,7,7,5,8,3,9,9,8,
p15989,5,8,7,6,7,8,8,7,4,8,5,6,4,7,7,11,
p15990,4,5,5,3,2,6,11,2,8,11,9,5,3,9,3,4,
p15991,3,7,4,5,3,5,5,2,8,3,2,7,0,7,1,5,
p15992,3,7,4,5,3,4,12,4,5,11,9,3,0,10,4,7,
p15993,8,11,8,8,6,3,8,5,8,10,8,10,5,10,4,4,
p15994,3,7,5,5,4,8,7,7,5,6,7,9,5,8,3,7,
p15995,4,10,6,7,4,11,6,3,7,11,3,7,4,7,4,9,
p15996,3,6,4,4,4,7,7,5,4,6,5,7,3,8,5,7,
p15997,4,5,5,4,3,6,6,6,6,6,6,9,2,9,4,8,
p15998,4,11,6,8,6,9,11,3,7,5,12,8,2,12,1,9,
p15999,4,4,4,5,2,7,6,15,1,7,8,8,3,8,0,8,
p16000,5,10,6,8,6,5,10,3,7,10,9,6,4,10,4,7,
p16001,1,0,2,1,0,7,14,1,4,7,10,8,0,8,0,8,
p16002,5,8,7,11,10,9,8,4,3,6,8,7,6,10,6,4,
p16003,2,4,3,3,2,9,6,4,5,10,4,5,2,8,2,8,
p16004,1,4,2,3,1,10,6,2,5,11,4,9,1,7,1,7,
p16005,3,7,4,5,2,5,8,6,7,6,8,13,1,8,4,10,
p16006,4,7,6,5,3,9,8,5,1,7,8,8,8,9,0,8,
p16007,4,7,5,5,2,5,7,10,9,7,7,6,3,8,4,8,
p16008,3,8,3,6,4,5,9,7,3,7,5,8,2,7,5,11,
p16009,3,5,4,5,4,6,7,2,5,8,7,10,2,10,7,8,
p16010,3,4,3,6,2,3,7,6,10,7,6,14,0,8,7,8,
p16011,4,8,5,6,5,7,7,5,8,6,5,9,3,8,6,9,
p16012,3,8,4,6,3,8,7,6,10,6,6,8,1,8,8,7,
p16013,4,7,6,5,4,7,8,5,7,7,4,7,3,6,5,8,
p16014,6,8,8,6,5,7,11,7,3,9,5,3,3,11,4,8,
p16015,2,6,3,4,3,7,6,8,5,6,7,7,2,9,7,9,
p16016,4,10,6,7,1,6,10,3,2,8,13,8,1,11,0,8,
p16017,5,9,6,7,5,7,7,8,8,6,5,4,4,9,4,9,
p16018,0,0,1,0,0,12,4,4,3,11,4,10,0,7,0,8,
p16019,2,4,3,3,2,10,2,2,2,9,2,9,1,6,2,8,
p16020,3,5,4,3,2,4,10,1,7,10,10,5,2,11,3,4,
p16021,6,14,6,8,4,11,1,3,3,12,5,13,3,6,5,11,
p16022,4,11,4,8,3,5,8,10,8,8,8,5,3,8,4,8,
p16023,4,8,5,6,5,7,7,6,4,6,5,6,3,8,6,6,
p16024,2,3,4,2,2,8,7,1,7,10,5,8,2,8,2,8,
p16025,4,10,4,8,5,5,10,7,4,7,4,9,2,7,5,11,
p16026,4,6,6,9,3,8,9,7,6,6,9,9,4,7,6,10,
p16027,3,3,4,5,2,7,7,9,6,7,7,7,3,8,4,8,
p16028,8,11,11,8,8,6,6,3,5,9,8,9,8,6,2,8,
p16029,1,3,2,2,1,8,7,3,5,10,5,7,2,8,4,9,
p16030,6,9,8,8,8,7,6,5,7,7,5,9,6,5,9,4,
p16031,4,9,5,7,2,8,7,9,8,7,6,9,3,8,4,8,
p16032,4,7,6,5,3,7,7,2,9,12,6,9,1,9,6,8,
p16033,4,6,4,4,2,2,11,4,3,12,11,8,2,11,1,7,
p16034,3,3,6,2,3,8,5,3,4,10,7,9,7,5,2,8,
p16035,2,7,3,5,2,5,10,2,2,8,12,8,1,11,0,8,
p16036,0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,
p16037,5,11,6,8,5,5,7,6,5,8,7,12,4,7,5,8,
p16038,2,7,3,5,2,6,13,0,5,8,10,8,0,8,0,8,
p16039,5,9,7,8,6,6,6,5,5,7,4,7,4,8,6,7,
p16040,6,9,5,4,4,9,7,3,5,10,5,7,6,6,7,9,
p16041,3,4,5,2,1,3,13,4,2,11,11,7,2,10,1,7,
p16042,6,11,8,8,8,8,7,7,7,7,6,6,3,8,8,11,
p16043,3,7,3,5,1,0,1,6,6,0,0,6,0,8,0,8,
p16044,4,11,7,8,3,7,4,3,2,7,1,8,3,6,3,8,
p16045,7,9,10,7,6,4,7,3,5,10,10,10,8,5,2,7,
p16046,3,8,4,6,2,7,7,14,2,5,6,8,6,8,0,8,
p16047,6,10,8,8,5,6,6,7,8,6,5,10,2,9,4,8,
p16048,4,7,5,5,3,5,8,7,7,8,8,14,1,10,4,10,
p16049,2,4,4,3,2,6,8,3,9,11,8,9,2,8,4,6,
p16050,5,11,7,8,5,5,6,6,7,6,5,9,4,9,4,7,
p16051,7,14,7,8,5,8,9,4,4,12,5,4,4,11,6,6,
p16052,5,11,4,8,3,7,11,3,4,13,4,4,1,7,5,6,
p16053,6,11,9,8,11,8,5,5,3,8,7,8,6,9,5,9,
p16054,2,1,3,2,2,7,7,5,9,6,6,8,1,8,7,8,
p16055,5,4,5,6,2,4,8,8,2,7,5,11,4,8,2,11,
p16056,8,10,11,8,9,8,7,2,6,10,5,8,3,8,3,8,
p16057,6,8,8,10,7,11,6,4,5,9,3,7,3,6,6,8,
p16058,6,11,6,8,2,3,12,5,6,13,12,6,2,11,2,6,
p16059,5,5,5,7,4,6,7,9,6,7,6,6,2,8,9,10,
p16060,5,10,7,8,3,8,8,1,8,14,4,6,1,9,1,8,
p16061,2,0,2,1,1,6,10,7,2,7,5,8,2,7,4,10,
p16062,9,12,9,6,5,4,7,2,4,7,10,8,10,10,2,5,
p16063,6,9,8,7,5,6,11,7,3,11,5,3,2,10,4,8,
p16064,4,7,6,5,3,7,12,4,5,14,5,1,0,10,3,8,
p16065,4,8,5,6,6,6,7,5,7,7,6,10,3,8,5,9,
p16066,5,9,6,7,3,8,4,5,6,15,7,14,1,6,1,7,
p16067,3,5,6,3,3,5,8,2,9,11,7,9,2,8,4,8,
p16068,8,15,7,8,6,8,5,4,3,8,6,8,4,9,8,8,
p16069,3,5,4,6,3,8,6,6,4,9,6,9,3,9,4,8,
p16070,2,6,2,4,1,1,11,3,6,11,11,9,0,8,1,6,
p16071,4,7,6,5,4,9,7,2,7,11,5,8,3,9,4,11,
p16072,2,3,4,2,2,7,7,2,7,11,7,9,2,8,4,8,
p16073,3,7,4,5,2,8,7,5,9,5,6,8,0,8,9,7,
p16074,3,3,4,2,1,4,11,2,7,11,10,5,1,11,2,5,
p16075,5,9,6,7,5,7,9,4,6,6,4,8,4,5,6,9,
p16076,3,8,4,6,3,8,8,7,7,8,5,6,2,8,9,8,
p16077,5,5,7,4,5,8,6,6,5,7,7,8,9,6,3,7,
p16078,3,3,4,2,1,7,9,6,7,7,10,9,3,10,1,8,
p16079,3,4,5,3,3,7,7,5,6,10,6,6,3,8,3,9,
p16080,3,8,4,6,2,0,2,4,6,1,0,7,0,8,0,8,
p16081,3,7,5,5,4,7,8,8,5,5,6,11,3,8,5,6,
p16082,0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,
p16083,4,10,4,7,2,4,8,9,2,6,3,11,4,8,2,11,
p16084,4,7,5,5,5,8,6,6,7,6,6,6,2,8,7,10,
p16085,2,6,4,4,5,7,9,5,2,7,6,7,5,6,6,6,
p16086,1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,
p16087,5,7,7,5,5,8,7,3,6,10,6,9,3,8,3,8,
p16088,2,1,3,2,1,7,6,10,1,7,9,8,7,6,0,8,
p16089,5,9,4,4,3,7,10,3,4,9,7,9,3,8,6,10,
p16090,5,11,7,8,8,7,7,6,6,6,6,5,6,8,3,7,
p16091,7,11,9,8,10,8,7,6,3,6,8,8,6,8,5,7,
p16092,3,9,5,6,3,7,9,1,6,6,11,8,2,11,2,7,
p16093,6,8,6,6,6,4,9,2,3,9,8,8,7,11,2,6,
p16094,3,7,5,5,2,10,11,2,2,5,12,8,1,11,0,8,
p16095,3,8,4,6,2,9,5,4,5,15,6,12,1,6,1,7,
p16096,2,4,3,2,2,7,7,7,4,9,6,8,2,8,3,8,
p16097,5,8,7,6,4,8,7,2,9,12,5,8,2,8,6,8,
p16098,7,13,6,7,3,7,4,3,6,11,4,13,2,7,6,8,
p16099,8,15,6,8,4,8,3,3,2,7,4,11,5,5,4,7,
p16100,6,10,6,7,4,9,6,8,6,9,4,7,3,8,4,8,
p16101,5,10,7,7,6,7,6,3,5,6,6,8,3,9,9,9,
p16102,2,3,3,5,1,11,2,10,3,13,8,13,1,6,0,8,
p16103,4,8,6,6,4,6,10,3,7,10,9,5,2,10,4,5,
p16104,6,8,8,7,7,6,7,3,5,7,8,10,8,11,4,7,
p16105,4,8,6,11,10,8,9,4,0,8,7,6,8,10,6,8,
p16106,5,10,8,8,3,6,10,1,9,9,12,8,1,11,2,7,
p16107,3,7,3,4,2,4,10,9,3,9,6,5,2,10,3,8,
p16108,4,4,5,3,2,4,7,5,8,10,8,9,4,11,3,4,
p16109,3,9,4,7,3,7,8,3,11,8,6,8,0,8,7,7,
p16110,4,7,6,8,6,9,8,5,5,7,5,7,3,8,9,8,
p16111,6,9,5,4,2,6,10,5,3,11,5,5,5,9,4,8,
p16112,4,9,5,7,5,8,8,3,8,7,7,7,1,8,11,7,
p16113,4,4,5,6,2,7,8,15,1,7,5,8,3,8,0,8,
p16114,4,9,6,7,4,6,10,3,7,10,9,4,1,10,5,7,
p16115,3,8,5,6,4,10,6,3,6,11,4,7,3,8,2,9,
p16116,4,7,6,5,3,4,9,4,4,10,10,9,5,8,1,7,
p16117,3,5,5,3,2,8,6,2,7,10,7,9,2,9,5,8,
p16118,3,4,4,6,2,8,5,14,5,6,13,8,3,9,0,8,
p16119,11,15,11,8,5,2,9,3,2,9,11,9,9,12,0,6,
p16120,9,14,8,8,5,6,8,4,4,8,8,5,6,12,3,8,
p16121,6,9,6,10,8,8,5,7,4,9,5,8,4,8,5,7,
p16122,0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,
p16123,4,10,4,7,5,6,7,9,7,5,3,7,2,7,3,8,
p16124,4,6,6,4,3,8,10,3,5,13,4,3,1,10,3,9,
p16125,1,0,2,1,1,8,7,4,7,5,6,7,0,8,7,8,
p16126,1,3,2,2,1,10,2,3,1,9,2,9,2,6,1,7,
p16127,3,8,4,6,2,8,7,1,7,11,5,7,1,6,2,6,
p16128,3,4,4,6,1,6,12,2,3,9,12,8,0,10,0,8,
p16129,9,11,7,6,4,10,4,5,6,11,3,9,5,7,6,11,
p16130,5,10,7,8,4,5,12,3,8,8,12,8,1,12,1,7,
p16131,4,9,5,6,2,1,12,5,5,12,10,8,0,8,2,6,
p16132,3,1,4,3,3,8,8,5,6,7,5,5,2,8,6,8,
p16133,2,1,2,2,1,6,8,7,6,9,7,11,2,10,4,10,
p16134,3,8,5,6,3,4,8,7,7,9,10,11,3,9,0,8,
p16135,10,13,8,7,4,7,10,4,7,3,4,9,5,7,2,7,
p16136,7,11,8,8,5,4,8,6,7,12,9,11,2,11,3,7,
p16137,5,9,5,4,4,9,7,3,5,9,5,7,6,6,7,9,
p16138,1,3,2,1,1,9,3,1,1,8,3,9,1,6,1,8,
p16139,6,9,8,6,5,9,8,2,7,13,4,5,4,9,4,9,
p16140,4,7,5,5,3,4,8,5,7,10,9,9,3,9,2,6,
p16141,4,6,4,4,3,9,6,7,5,10,4,10,3,8,4,7,
p16142,6,9,5,4,2,5,12,5,1,12,6,4,4,10,3,8,
p16143,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,
p16144,5,10,5,8,3,3,11,4,4,10,12,8,2,10,1,8,
p16145,6,7,8,5,4,7,9,2,5,10,5,6,5,9,1,7,
p16146,5,9,6,7,4,7,8,3,7,10,4,6,2,6,5,8,
p16147,6,10,9,8,7,7,7,2,8,11,7,9,3,9,4,8,
p16148,2,4,3,3,2,7,7,7,5,7,6,8,2,8,3,8,
p16149,5,10,7,8,8,6,6,6,5,7,7,11,11,5,2,9,
p16150,1,1,2,1,1,7,7,6,6,7,6,5,2,8,2,7,
p16151,4,5,5,7,2,4,8,8,2,7,4,11,3,8,2,11,
p16152,2,3,4,2,1,5,9,3,3,10,8,8,5,8,0,7,
p16153,6,12,6,7,5,10,6,3,5,10,4,8,6,8,6,10,
p16154,2,1,4,2,2,7,7,6,6,6,6,10,2,9,4,9,
p16155,6,11,8,9,5,5,8,6,7,7,9,10,3,9,1,8,
p16156,3,7,5,5,4,9,8,3,5,9,5,6,2,8,5,9,
p16157,2,1,3,2,2,8,7,6,5,7,6,8,3,8,3,8,
p16158,6,10,6,5,3,12,3,6,2,12,2,10,4,3,3,10,
p16159,8,9,10,8,11,7,8,6,3,7,7,9,9,10,9,9,
p16160,4,4,4,6,2,3,6,8,2,7,6,11,4,8,2,11,
p16161,8,11,7,6,5,10,6,3,5,9,4,8,6,8,6,9,
p16162,3,8,5,6,3,6,11,4,6,11,9,4,2,10,3,5,
p16163,4,8,5,6,3,4,3,5,9,1,1,5,1,6,1,5,
p16164,5,10,5,8,5,7,7,8,4,9,6,8,3,8,3,8,
p16165,5,6,7,8,2,7,7,5,4,7,6,8,3,8,4,8,
p16166,5,7,7,9,5,11,4,3,4,9,3,8,2,7,6,9,
p16167,5,9,6,6,5,7,7,9,5,6,4,5,5,8,5,11,
p16168,11,15,9,8,4,6,10,6,3,11,4,4,5,10,4,7,
p16169,3,7,3,5,4,6,6,8,5,6,7,7,2,9,7,10,
p16170,6,8,5,6,3,4,11,3,4,9,11,7,2,10,1,8,
p16171,7,11,7,9,5,5,12,4,7,12,9,4,2,12,2,4,
p16172,4,8,5,5,2,4,14,8,1,11,6,3,1,10,4,8,
p16173,4,9,6,7,4,7,10,4,4,12,5,3,1,10,3,8,
p16174,3,6,5,4,4,7,8,3,6,10,5,8,3,8,3,9,
p16175,5,13,5,7,4,12,2,4,1,11,3,11,4,3,4,11,
p16176,7,11,10,8,7,11,6,3,6,11,2,6,6,7,5,10,
p16177,2,8,4,6,3,7,12,3,6,7,11,8,2,12,1,8,
p16178,4,7,6,5,6,9,6,5,1,7,6,9,10,9,4,8,
p16179,3,7,4,5,2,4,4,3,8,2,1,7,0,7,1,6,
p16180,5,10,5,7,4,4,12,3,5,11,10,5,2,13,2,4,
p16181,4,11,5,8,3,7,14,0,5,7,10,8,0,8,0,8,
p16182,4,8,6,6,4,7,4,1,8,8,2,9,1,6,3,8,
p16183,4,7,4,5,3,4,7,5,6,11,9,14,1,9,3,9,
p16184,10,13,12,8,5,4,9,3,4,13,10,9,6,8,0,7,
p16185,3,8,4,6,2,7,6,9,7,6,5,7,3,8,4,8,
p16186,2,1,2,1,1,6,9,8,4,7,5,8,2,7,4,11,
p16187,6,11,9,8,7,9,8,2,5,13,5,5,3,9,4,9,
p16188,6,7,4,11,4,8,7,4,3,11,6,7,3,9,10,6,
p16189,2,7,3,5,2,6,7,5,8,6,7,11,0,9,8,7,
p16190,7,8,5,12,4,10,10,1,4,7,10,5,3,9,5,10,
p16191,3,1,5,2,2,7,11,3,2,7,9,8,6,11,0,8,
p16192,2,4,4,6,2,8,3,3,3,7,1,8,3,6,3,8,
p16193,2,0,2,1,0,7,7,6,2,7,6,8,3,8,3,8,
p16194,2,1,3,1,1,7,4,2,0,7,2,8,2,6,2,8,
p16195,4,5,5,4,3,5,7,4,8,7,6,10,6,8,5,9,
p16196,2,6,3,4,3,6,6,8,5,6,7,7,2,9,6,10,
p16197,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,
p16198,2,4,3,3,1,5,4,4,7,2,2,5,1,7,1,6,
p16199,5,8,6,7,7,7,9,5,2,7,7,8,6,11,7,8,
p16200,6,12,5,7,4,5,6,3,6,12,8,12,3,7,7,8,
p16201,3,4,5,3,3,10,6,3,4,9,4,7,6,5,1,8,
p16202,2,4,2,3,2,7,7,5,6,7,6,8,2,8,5,11,
p16203,6,9,8,7,6,6,9,2,9,11,8,7,3,11,7,7,
p16204,2,10,2,8,3,7,7,0,7,7,6,8,0,8,3,8,
p16205,1,0,2,1,0,7,4,2,0,7,2,8,2,7,1,8,
p16206,4,9,6,7,5,8,8,6,6,8,5,7,3,8,6,10,
p16207,5,8,7,10,7,11,5,5,4,9,3,8,3,6,6,9,
p16208,3,5,5,6,4,8,8,4,4,7,6,8,3,7,8,8,
p16209,2,6,2,4,1,7,6,12,4,7,13,8,3,9,0,8,
p16210,7,13,8,7,4,7,8,2,8,11,6,8,4,8,4,7,
p16211,10,10,10,8,7,6,10,5,3,8,6,6,10,12,4,4,
p16212,3,4,4,3,2,4,10,1,7,10,10,6,2,10,3,3,
p16213,6,7,7,5,4,3,8,5,7,10,9,10,3,9,2,5,
p16214,1,0,1,1,0,8,7,6,3,6,6,9,2,8,2,8,
p16215,4,6,5,5,4,8,5,5,6,6,7,8,3,8,6,9,
p16216,6,10,9,8,10,8,8,7,3,8,5,6,5,8,7,11,
p16217,5,6,8,4,4,5,7,3,5,10,10,10,8,5,2,7,
p16218,4,5,5,7,1,7,7,5,4,7,6,8,3,8,4,8,
p16219,5,9,6,7,6,5,6,5,7,6,6,13,5,7,8,9,
p16220,2,6,3,4,2,7,7,7,6,6,6,8,2,7,6,11,
p16221,4,10,6,8,3,7,10,1,7,7,12,8,1,11,2,8,
p16222,2,8,4,5,2,7,6,3,1,6,0,8,2,7,2,7,
p16223,5,11,5,8,4,1,12,4,4,11,10,8,0,8,2,6,
p16224,2,7,4,5,2,8,3,2,2,7,1,8,2,6,2,7,
p16225,4,10,6,7,6,10,8,3,4,8,3,6,4,8,7,7,
p16226,6,6,9,6,9,9,8,5,4,7,6,7,11,9,6,3,
p16227,3,8,5,6,3,7,7,0,7,13,6,8,0,8,1,8,
p16228,4,8,6,6,5,9,5,7,5,6,9,7,3,9,9,4,
p16229,2,4,4,3,2,6,9,2,4,10,7,7,5,8,1,8,
p16230,3,2,4,3,3,5,10,2,2,8,9,9,6,11,0,8,
p16231,2,6,4,4,2,9,4,1,7,10,3,10,0,7,2,10,
p16232,6,9,8,7,5,4,9,6,7,7,10,11,3,9,1,8,
p16233,4,5,5,8,7,9,7,5,0,6,6,10,7,10,4,9,
p16234,2,4,2,3,1,6,8,6,7,8,8,13,1,10,3,10,
p16235,4,8,6,6,4,8,4,1,6,9,2,9,1,6,3,9,
p16236,2,4,4,3,2,10,2,2,2,9,2,9,2,6,2,8,
p16237,6,9,6,4,3,6,6,4,4,9,9,6,4,10,3,5,
p16238,2,3,2,2,1,6,8,6,7,8,7,12,1,9,3,10,
p16239,4,6,5,9,8,8,9,4,0,8,7,6,5,10,5,7,
p16240,9,13,9,7,5,6,8,2,10,12,8,8,4,4,8,4,
p16241,5,8,7,6,3,9,4,3,6,6,7,4,1,10,4,7,
p16242,5,11,6,8,8,8,4,4,3,7,5,11,6,8,6,13,
p16243,5,10,4,5,3,8,5,5,3,9,9,11,4,9,7,11,
p16244,3,5,5,3,3,5,7,2,7,10,9,11,3,8,3,7,
p16245,2,3,3,4,2,7,9,4,1,7,8,10,2,9,4,8,
p16246,4,9,4,6,2,1,13,5,4,12,11,7,0,8,2,6,
p16247,4,7,6,5,8,11,7,3,4,8,4,7,5,5,2,6,
p16248,3,2,4,3,2,7,7,6,7,6,6,5,2,8,3,7,
p16249,4,7,6,5,6,8,9,4,4,9,5,7,4,9,10,9,
p16250,5,9,6,5,3,10,3,4,6,12,4,10,3,8,7,10,
p16251,4,7,4,5,2,6,7,10,9,7,7,6,3,8,4,8,
p16252,5,6,6,6,6,7,7,4,3,7,5,7,6,9,5,5,
p16253,2,3,2,2,2,8,7,6,5,7,7,8,2,9,8,8,
p16254,3,8,5,6,6,7,7,3,5,6,7,10,6,11,6,6,
p16255,2,4,3,3,3,8,6,6,4,6,7,6,6,6,2,6,
p16256,1,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8,
p16257,1,0,1,0,1,8,6,8,0,6,8,8,5,7,0,8,
p16258,5,9,7,6,4,6,9,3,10,11,9,5,2,8,6,5,
p16259,3,4,6,3,3,7,6,3,4,9,7,8,7,5,1,8,
p16260,4,4,5,3,3,6,6,6,5,7,7,10,7,6,2,8,
p16261,1,1,2,2,1,7,7,11,1,5,6,8,4,8,0,8,
p16262,5,11,7,8,6,7,9,3,6,12,7,6,3,9,2,7,
p16263,5,7,7,5,4,7,9,2,4,10,5,6,5,9,1,7,
p16264,3,1,4,2,2,5,10,4,4,10,8,4,1,10,3,7,
p16265,7,11,7,8,5,4,8,5,8,10,9,9,3,9,2,6,
p16266,1,4,2,2,1,9,6,3,5,12,5,9,1,7,1,7,
p16267,1,0,1,0,0,7,7,6,4,7,6,7,1,8,5,9,
p16268,7,12,7,7,4,12,1,4,1,11,4,12,5,4,4,11,
p16269,5,8,7,6,4,10,6,2,8,11,4,8,3,8,5,11,
p16270,6,7,8,6,6,6,7,5,6,4,3,6,3,8,5,6,
p16271,2,3,4,4,1,5,8,4,2,8,13,8,3,10,0,8,
